Production Year,Production Date Entered,Operator,County,Field,Active Oil Wells,Inactive Oil Wells,Self-use Well
1989,04/10/1990,"Midwest Exploration, Inc.",Genesee,ALDEN-LANCASTER,0,0,NO
1988,04/12/1989,Meridian Exploration Corp.,Cayuga,WEST AUBURN,0,0,YES
1972,09/20/1994,"Shaner, Ray C.",Allegany,RICHBURG,18,4,NO
1991,03/17/1992,"Universal Resources Holdings, Incorporated",Chautauqua,LAKESHORE,0,0,NO
1984,04/11/1985,Columbia Gas Transmission Corp.,Chautauqua,BUSTI,0,0,YES
1980,06/27/1994,"Mt. Morris Drilling,  Inc.",Livingston,,0,0,YES
1996,02/28/1997,"Hydrocarbon Generation, Inc.",Cattaraugus,CHIPMUNK,0,0,NO
1986,04/13/1987,"Lenape Resources Corp., The",Chautauqua,ELLERY,2,0,NO
1981,06/02/1994,Gailbert Energy,Chautauqua,LAKESHORE,0,0,NO
1984,04/02/1985,"Traxler, Joyce",Genesee,,0,0,YES
1994,01/19/1995,Arkema Inc.,Erie,TONAWANDA,0,0,YES
1994,01/31/1995,Pembroke Central School District,Genesee,HURON CREEK,0,0,YES
1996,01/09/1997,"Secor, Allen F. Jr.",Wyoming,JAVA,0,0,INACTIVE
1996,01/22/1997,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,24,0,NO
1985,01/15/1986,C L Haines Mfg Co.,Steuben,AVOCA,0,0,YES
1992,05/06/1993,TGX Corp.,Chautauqua,ELLERY,1,0,NO
1975,08/31/1994,"Wilcox,Wilcox & Wilcox",Chautauqua,BUSTI,1,1,NO
1970,09/28/1994,"Marsh Oil Company, Inc.",Steuben,BEECH HILL-INDEPENDENCE,76,0,NO
1986,02/13/1987,Shawnee Operating Co.,Erie,NORTH COLLINS,0,0,NO
1992,04/19/1993,Cabot Oil & Gas Corp.,Cattaraugus,LAKESHORE,0,0,NO
1993,03/25/1994,"Gallets, Clair F",Cattaraugus,BRADFORD,0,0,INACTIVE
1986,02/06/1987,"Keystone Energy Oil & Gas, Inc",Cattaraugus,LAKESHORE,0,0,NO
1977,08/10/1994,Dunning & Barnes Oil Co.,Allegany,RICHBURG,11,0,NO
1975,08/30/1994,National Fuel Gas Supply Corp.,Allegany,STATE LINE,0,0,INACTIVE
1984,11/10/1986,Norris Oil Co.,Cattaraugus,BRADFORD,6,0,NO
1979,06/29/1994,Columbia Gas Transmission Corp.,Cattaraugus,PIGEON HILL,0,0,INACTIVE
1971,09/23/1994,Pavilion Natural Gas Co.,Genesee,PAVILION,0,0,NO
1975,08/30/1994,Columbia Gas Transmission Corp.,Cattaraugus,DUBLIN HOLLOW,0,0,INACTIVE
1986,03/10/1987,"J M Resources, Inc.",Chautauqua,LAKESHORE,0,0,NO
1993,03/22/1994,"Weil Resources, Inc.",Erie,CENTRAL WALES,0,0,NO
1991,01/15/1992,Perry Gas Co.,Wyoming,LEICESTER,0,0,NO
1990,03/25/1991,"Desert Gas Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1995,04/02/1996,"Shelex Drilling, Inc.",Chautauqua,LAKESHORE,0,0,NO
1992,04/29/1993,Chautauqua Lake Central School District,Chautauqua,LAKESHORE,0,0,YES
1985,03/28/1986,Newman Drilling Co.,Cattaraugus,CHIPMUNK,4,4,NO
1991,04/03/1992,Vogt Akron Gas Association,Erie,AKRON,0,0,NO
1987,04/01/1988,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1994,04/05/1995,"Miller, William J II",Erie,BRANT-EDEN,0,0,YES
1994,03/21/1995,"Cotton Well Drilling Company,  Inc.",Erie,CONCORD,0,0,NO
1998,10/14/1999,Carterr Oil Company,Cattaraugus,BRADFORD,0,12,INACTIVE
1987,04/19/1988,"Universal Resources Holdings, Incorporated",Chautauqua,LAKESHORE,0,0,NO
1988,03/13/1989,Conklin Oil,Allegany,RICHBURG,10,0,NO
1988,04/12/1989,Gypsum Energy Management Co.,Wyoming,DANLEY CORNERS,0,0,YES
1967,09/30/1994,Iroquois Gas Corp.,Chautauqua,LAKESHORE,0,0,NO
1994,05/03/1995,"Ardent Resources, Inc.",Chautauqua,LAKESHORE,0,0,NO
1978,07/14/1994,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK-HAMBURG,0,0,YES
1995,01/11/1996,Icon Energy Corp.,Allegany,RICHBURG,0,1,INACTIVE
1989,03/21/1990,Mitchell Exploration Corp.,Seneca,SENECA FALLS,0,0,INACTIVE
1986,03/11/1987,"Taylor, Gilbert M",Allegany,RICHBURG,21,5,NO
1999,02/10/2000,"Country Side Sand & Gravel, Inc",Cattaraugus,LAKESHORE,0,0,YES
1986,04/13/1987,Oilmark & Co.,Chautauqua,LAKESHORE,0,0,NO
1975,08/30/1994,"Smith, James & Katherine",Allegany,RICHBURG,6,8,NO
1994,04/05/1995,Equitable Resources Exploraration,Chautauqua,LAKESHORE,0,0,NO
1987,02/29/1988,CNG Transmission Corp.,Allegany,STATE LINE,0,0,YES
1994,03/27/1995,"Matrix Energy Development, Inc.",Chautauqua,LAKESHORE,0,0,NO
1974,09/07/1994,"Dust Bowl Oil Company, Inc.",Allegany,RICHBURG,8,25,NO
1971,09/29/1994,Iroquois Gas Corp.,Ontario,WEST BLOOMFIELD,0,0,NO
1977,08/15/1994,"Faulkner, M Gordon",Cattaraugus,BRADFORD,2,1,NO
1996,03/20/1997,"Rose State Custom Service, Inc",Cayuga,WEST AUBURN,0,0,YES
1980,06/27/1994,"Suozzi, Daniel",Erie,EAST AURORA,0,0,NO
1988,03/27/1989,Myron Coss Gas Energy Co.,Erie,NORTH COLLINS,0,0,NO
1975,08/30/1994,"Jennings, Earl",Allegany,RICHBURG,10,0,NO
1998,01/19/1999,"Everman, Henry G",Livingston,DANSVILLE,0,0,YES
1994,04/05/1995,U S Energy Development Corp.,Erie,CONCORD-ONONDAGA,0,0,NO
1995,03/29/1996,"Pan Energy Company, Inc.",Genesee,ALDEN-LANCASTER,0,0,NO
1993,03/02/1994,"Trahan Petroleum, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1990,04/01/1991,Union Springs School District,Cayuga,WEST AUBURN,0,0,YES
1990,03/26/1991,"Energy Control Unlimited, Inc.",Chautauqua,LAKESHORE,0,0,YES
1999,03/31/2000,Shawnee Operating Co.,Erie,BRANT-EDEN,0,0,NO
1990,05/29/1991,"Atwood Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1999,04/06/2000,Belden & Blake Corporation,Erie,ORCHARD PARK-HAMBURG,0,0,NO
1982,05/26/1994,"Evinczik, Joseph A",Chautauqua,BUSTI,1,0,NO
1995,05/08/1996,"Saxton, Richard W.",Cayuga,WEST AUBURN,0,0,INACTIVE
1992,03/29/1993,"Robbins, Jesse M.",Chautauqua,BUSTI,0,0,YES
1987,04/19/1988,Midwest O & G Ltd Partnership,Erie,AKRON,0,0,NO
1988,04/07/1989,Shanley Montara Petroleum Co.,Wyoming,SHELDON,0,0,INACTIVE
1977,07/11/1994,"Allen, Lillian B",Allegany,FULMER VALLEY,1,0,NO
1987,05/26/1988,"Empire Exploration, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1987,04/13/1988,National Fuel Gas Supply Corp.,Cattaraugus,LAKESHORE,0,0,INACTIVE
1998,03/16/1999,"Vandermark Exploration, Inc.",Steuben,PAINTED POST,0,0,NO
1986,02/19/1987,Reliagas Co.,Chautauqua,LAKESHORE,0,0,NO
1986,02/27/1987,Gypsum Energy Management Co.,Wyoming,DANLEY CORNERS,0,0,NO
1998,04/06/1999,"GFS Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1999,03/01/2000,"Vandermark Exploration, Inc.",Steuben,CROSBY CREEK,0,0,INACTIVE
1994,03/14/1995,McCaffery & Krampf Oil Co.,Cattaraugus,CHIPMUNK,3,0,NO
1983,03/05/1984,"Gammack, Bruce W",Genesee,,0,0,INACTIVE
1987,04/19/1988,"Warner Bros Well Drilling, Inc",Erie,AKRON,0,0,NO
1986,02/11/1987,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1991,04/17/1992,"Copper Ridge Oil, Inc.",Cattaraugus,FIVE MILE,6,0,NO
1988,03/27/1989,Eye Petroleum Association,Erie,BRANT-EDEN,0,0,NO
1990,04/11/1991,"Gleason, Charlotte",Allegany,FULMER VALLEY,3,0,NO
1995,01/17/1996,"Wood, Robert H. & Joyce",Cattaraugus,LAKESHORE,0,0,YES
1998,04/08/1999,Salzmans Farm,Erie,BRANT-EDEN,0,0,YES
1997,04/10/1998,"Seibel, William E",Erie,ALDEN-LANCASTER,0,0,YES
1999,08/10/2001,CEI 1990-1 Joint Venture,Chautauqua,LAKESHORE,0,0,NO
1997,02/04/1998,"Aldinger, Gerald F. & Naomi R.",Erie,ALDEN-LANCASTER,0,0,YES
1996,04/08/1997,"JFS Energy Enterprises, LLC",Erie,LAKEVIEW,0,0,NO
1969,10/03/1994,Haskins Oil Co.,Allegany,RICHBURG,18,0,NO
1997,01/12/1998,"Hickey, Kevin F. & Mary",Erie,ALDEN-LANCASTER,0,0,YES
1983,03/09/1984,O. Boyce McDivitt,Cattaraugus,BRADFORD,14,2,NO
1994,04/06/1995,"GFS Energy, Inc.",Chautauqua,NORTH HARMONY,0,0,NO
1995,01/10/1996,"Yager, Eileen R.",Oswego,PULASKI,0,0,INACTIVE
1997,04/06/1998,"Chautauqua Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1989,03/26/1990,Berea Oil & Gas Corp.,Chautauqua,LAKESHORE,0,0,NO
1989,01/25/1990,"P & S Drilling, Inc.",Cattaraugus,FIVE MILE,3,0,NO
1981,06/16/1994,"Stark, Eric",Allegany,BEECH HILL-INDEPENDENCE,1,1,NO
1977,08/17/1994,Columbia Gas Transmission Corp.,Chautauqua,LAKESHORE,0,0,INACTIVE
1979,06/29/1994,"Vossler, Merritt",Allegany,RICHBURG,14,16,NO
1980,06/13/1994,Pine Oil Co.,Allegany,RICHBURG,32,0,NO
1988,03/27/1989,"GFS Energy, Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1986,04/10/1987,"Buffington, Richard J. Jr.",Allegany,CLARKSVILLE,4,0,NO
1969,10/04/1994,Norris Oil Co.,Cattaraugus,CHIPMUNK,6,0,NO
1977,08/15/1994,Ernest Meridan Oil Co.,Cattaraugus,BRADFORD,28,0,NO
1993,03/04/1994,"Lenape Resources Corp., The",Genesee,PAVILION,0,0,NO
1997,04/01/1998,Seneca Resources Corporation,Cattaraugus,LAKESHORE,0,0,NO
1981,06/02/1994,"Tellinghuisen, George",Chautauqua,BUSTI,8,0,NO
1985,03/06/1986,"J M Resources, Inc.",Chautauqua,LAKESHORE,0,0,NO
1993,01/14/1994,"Janusz, Joseph",Cayuga,WEST AUBURN,0,0,YES
1980,06/27/1994,"Kabel, Ruth, G.",Erie,ORCHARD PARK-HAMBURG,0,0,INACTIVE
1988,03/13/1989,"Pinney, Dewey H",Allegany,RICHBURG,0,1,INACTIVE
1978,07/11/1994,"Clark, Bruce N.",Allegany,FULMER VALLEY,9,0,NO
1999,04/10/2000,CNG Transmission Corp.,Allegany,STATE LINE,0,0,NO
1984,04/11/1985,"Taylor, Gilbert M",Allegany,RICHBURG,20,6,NO
1987,04/13/1988,"Eastern States Energy, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1990,02/14/1991,"Howe, Leon",Livingston,HUNT HOLLOW,0,0,YES
1998,02/04/1999,Potter Oil Co.,Allegany,BEECH HILL-INDEPENDENCE,24,0,NO
1982,05/26/1994,"Envirogas, Inc.",Chautauqua,FRENCH CREEK,0,0,NO
1987,04/19/1988,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1986,03/11/1987,Cone Brothers,Genesee,ROANOKE,0,0,INACTIVE
1980,06/22/1994,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1991,01/14/1992,"Everman, Henry G",Livingston,DANSVILLE,0,0,YES
1990,04/01/1991,U S Energy Development Corp.,Chautauqua,LAKESHORE,0,0,NO
1997,03/25/1998,"Taylor, Melford R. Estate of",Allegany,RICHBURG,3,0,NO
1990,03/27/1991,"Universal Resources Holdings, Incorporated",Chautauqua,LAKESHORE,0,0,NO
1990,04/05/1991,Arcata Graphics Buffalo,Erie,ALDEN-LANCASTER,0,0,NO
1969,10/04/1994,"Belinson, Meyer",Erie,EAST BLOOMFIELD,0,0,NO
1977,08/18/1994,National Fuel Gas Supply Corp.,Erie,,0,0,YES
1987,04/19/1988,"Rupp, Harriett E.",Cattaraugus,LAKESHORE,0,0,YES
1975,08/31/1994,"Flint Oil & Gas, Inc.",Erie,SARDINIA,0,0,NO
1997,03/25/1998,United States Gypsum Co.,Wyoming,ALDEN-LANCASTER,0,0,NO
1986,04/15/1987,"Envirogas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1986,04/10/1987,"Envirocorp, Inc.",Chautauqua,LAKESHORE,0,0,INACTIVE
1986,02/25/1987,We Got Da Gas Ltd. Partnership,Chautauqua,LAKESHORE,0,0,NO
1998,03/22/1999,Seneca Resources Corporation,Chautauqua,LAKESHORE,0,0,NO
1996,02/11/1997,"Nelson, David M. & Susan A.",Cattaraugus,ELLICOTTVILLE,0,0,YES
1995,09/12/1996,Cunningham Natural Gas Corp.,Allegany,STATE LINE,0,0,NO
1973,09/15/1994,River Oil Co.,Allegany,FULMER VALLEY,2,0,NO
1989,04/03/1990,"Tony's, Inc.",Chautauqua,LAKESHORE,0,0,YES
1990,02/13/1991,National Fuel Gas Supply Corp.,Ontario,VINCENT,0,0,NO
1978,07/13/1994,21 West Green Street Associates,Chautauqua,LAKESHORE,0,0,INACTIVE
1986,02/27/1987,Gypsum Energy Management Co.,Genesee,HURON CREEK,0,0,NO
1993,03/28/1994,"Dust Bowl Oil Company, Inc.",Allegany,RICHBURG,0,33,INACTIVE
1984,04/11/1985,Columbia Gas Transmission Corp.,Chautauqua,ELLERY,0,5,INACTIVE
1984,01/18/1985,"Burlingame, Leonard L",Cattaraugus,BRADFORD,0,2,INACTIVE
1997,03/23/1998,"Yahn & Yahn, Inc.",Steuben,BEECH HILL-INDEPENDENCE,36,0,NO
1983,04/09/1984,Arlington Exploration Co.,Ontario,NAPLES,0,0,INACTIVE
1995,04/02/1996,"Barry Resources, Inc.",Allegany,RICHBURG,0,17,INACTIVE
1981,06/08/1994,Strippit Inc.,Erie,ALDEN-LANCASTER,0,0,YES
1989,04/12/1990,"Clearwater Systems, Inc.",Chautauqua,LAKESHORE,0,0,INACTIVE
1983,04/11/1984,"Dudar, John",Allegany,SCIO,0,1,INACTIVE
1974,09/08/1994,"Garr, Grace",Cattaraugus,BRADFORD,7,27,NO
1985,02/12/1986,"J & J Realty, Inc.",Erie,NORTH COLLINS,0,0,NO
1995,03/27/1996,Seneca Resources Corporation,Chautauqua,LAKESHORE,0,0,NO
1981,06/06/1994,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1986,04/13/1987,Walker Exploration & Production Corp.,Cattaraugus,LAKESHORE,0,0,NO
1974,09/08/1994,"Paragon Resources, Inc.",Chautauqua,,0,0,NO
1991,01/17/1992,Falconer Central School District,Chautauqua,LAKESHORE,0,0,YES
1985,03/28/1986,Newman Drilling Co.,Cattaraugus,CHIPMUNK,10,3,NO
1991,03/31/1992,"Hydrocarbon Generation, Inc.",Cattaraugus,CHIPMUNK,23,0,NO
1983,06/05/1984,"Renard Resources Co., Inc.",Allegany,RICHBURG,5,0,NO
1997,05/07/1998,Estate of Homer A. Keith,Oneida,SANGERFIELD,0,0,YES
1992,04/13/1993,Shawnee Operating Co.,Erie,BRANT-EDEN,0,0,NO
1988,04/12/1989,"Chautauqua Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1976,08/22/1994,"Scott, Ross",Allegany,BEECH HILL-INDEPENDENCE,0,0,YES
1993,02/15/1994,Gemini Oil Company,Chautauqua,BUSTI,23,0,NO
1976,08/23/1994,"Peterson, JoAnn, Kunn, Nancy/Dutka Estate",Cattaraugus,BRADFORD,9,0,NO
1999,03/31/2000,Seneca Resources Corporation,Cattaraugus,LAKESHORE,0,0,NO
1999,02/04/2000,"Leroy, Village of",Genesee,PAVILION,0,0,YES
1976,08/23/1994,"Edler, John L. & John W.",Cattaraugus,DAYTON,0,0,YES
1988,07/18/1989,Walker Exploration & Production Corp.,Chautauqua,LAKESHORE,0,0,INACTIVE
1990,04/23/1991,"Harris, William",Genesee,UHLEY CORNERS-CALEDONIA,0,0,YES
1998,04/06/1999,"GFS Energy, Inc.",Erie,BRANT-EDEN,0,0,NO
1978,07/13/1994,"Hybrid Chestnut, Inc.",Chautauqua,LAKESHORE,0,0,NO
1984,04/10/1985,"Chautauqua Energy, Inc.",Chautauqua,LAKESHORE,0,0,NO
1988,04/05/1989,"Universal Resources Holdings, Incorporated",Chautauqua,LAKESHORE,0,0,NO
1997,04/02/1998,Seneca Resources Corporation,Erie,NORTH COLLINS,0,0,NO
1985,01/31/1986,Trico Products Corp.,Erie,BUFFALO,0,0,INACTIVE
1987,03/21/1988,"Goose Creek Drilling, Inc.",Chautauqua,LAKESHORE,0,0,NO
1977,08/19/1994,"Sorrento Cheese Co., Inc.",Erie,BUFFALO,0,0,YES
1981,06/08/1994,"Winter's Railroad Service, Inc",Erie,NORTH COLLINS,0,0,NO
1986,01/28/1987,"East View Farms, Inc.",Genesee,PAVILION,0,0,YES
1994,03/23/1995,"Eastern States Energy, Inc.",Erie,BRANT-EDEN,0,0,NO
1987,07/01/1988,"Bennett, Albert J",Cattaraugus,FOUR MILE,9,1,NO
1970,09/28/1994,Messer Oil Corp.,Allegany,RICHBURG,54,195,NO
1990,04/01/1991,"Heintz Gas & Oil Co., Inc.",Chautauqua,LAKESHORE,0,0,NO
1990,05/10/1991,Miller Oil Co.,Cattaraugus,BRADFORD,11,0,NO
1990,04/05/1991,"Kidder Exploration, Inc.",Chautauqua,SPRAGUE HILL,0,0,NO
1977,08/16/1994,"Flint Oil & Gas, Inc.",Chautauqua,LAKESHORE,0,0,NO
1986,02/27/1987,Gypsum Energy Management Co.,Genesee,HURON CREEK,0,0,NO
1988,04/05/1989,U S Energy Development Corp.,Chautauqua,LAKESHORE,0,0,NO
1990,03/25/1991,"Desert Gas Exploration, Inc.",Chautauqua,LAKESHORE,0,0,NO
1986,03/27/1987,"Templeton Energy,  Inc.",Chautauqua,LAKESHORE,0,0,NO
1992,04/05/1993,"Matrix Energy Development, Inc.",Erie,LAKEVIEW,0,0,INACTIVE
1984,04/04/1985,"Gallets, Clair F",Cattaraugus,BRADFORD,1,0,NO
1975,08/31/1994,"Evinczik, Joseph A",Chautauqua,BUSTI,1,0,NO
1988,07/13/1989,"Doran & Associates, Inc.",Chautauqua,LAKESHORE,0,0,NO
1982,05/27/1994,Oilmark & Co.,Chautauqua,LAKESHORE,0,0,NO
1994,03/01/1995,Baker & Odonnell Dev. Co.,Allegany,FORD'S BROOK,0,47,INACTIVE
1992,04/13/1993,Transfuel Resources Co.,Cattaraugus,ELLICOTTVILLE,0,0,NO
1993,03/14/1994,"Otis Eastern Service, Inc.",Allegany,FULMER VALLEY,9,3,NO
1995,04/29/1996,"Ward, Christie",Chautauqua,LAKESHORE,0,0,YES
1984,04/15/1985,"GFS Energy, Inc.",Wyoming,LEICESTER,0,0,INACTIVE
1991,04/01/1992,Cabot Oil & Gas Corp.,Chautauqua,LAKESHORE,0,0,NO
1985,02/24/1986,"Petri Baking Products, Inc.",Chautauqua,LAKESHORE,0,0,YES
1985,03/26/1986,Thomas A Miller Oil Co.,Cattaraugus,BRADFORD,10,2,NO
1995,08/22/2001,Seneca Resources Corporation,,,0,0,
1988,03/22/1989,"Widmer's Wine Cellars, Inc.",Ontario,NAPLES,0,0,
1975,08/31/1994,National Fuel Gas Supply Corp.,Ontario,WEST BLOOMFIELD,0,0,NO
1990,04/12/1991,Meridian Exploration Corp.,Cayuga,WEST AUBURN,0,0,INACTIVE
1998,01/12/1999,"Coleman, Timothy D.",Steuben,PURDY CREEK,0,0,YES
1985,03/28/1986,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN-LANCASTER,0,0,NO
1989,04/10/1990,U S Energy Development Corp.,Erie,SARDINIA,0,0,NO
1990,02/13/1991,National Fuel Gas Supply Corp.,Chautauqua,LAKESHORE,0,0,NO
1973,09/15/1994,"Fitzgerald, Marie C.",Allegany,CLARKSVILLE,0,0,NO
1980,06/22/1994,Troy Pipe & Supply Co.,Chautauqua,LAKESHORE,0,0,NO
1982,05/24/1994,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK-HAMBURG,0,0,NO
1972,09/20/1994,"Herne, W.H.",Allegany,RICHBURG,0,6,INACTIVE
1985,01/21/1986,Kirby Exploration Co.,Oswego,PULASKI,0,0,INACTIVE
1987,03/01/1988,Visco-Mcdonald,Cattaraugus,LAKESHORE,0,0,INACTIVE
1981,06/08/1994,"Templeton Energy,  Inc.",Erie,LAKESHORE,0,0,NO
1993,03/23/1994,New York Gas & Oil Drilling Co,Wyoming,ALDEN-LANCASTER,0,0,NO
1991,04/02/1992,"Envirogas, Inc.",Cattaraugus,LAKESHORE,0,0,INACTIVE
1991,01/13/1992,"Bischof, Dennis J",Erie,ALDEN-LANCASTER,0,0,INACTIVE
1967,10/07/1994,"Yahn & Yahn, Inc.",Steuben,BEECH HILL-INDEPENDENCE,3,0,NO
1985,02/24/1986,Gastec Energy Corp.,Erie,NORTH COLLINS,0,0,NO
1979,07/05/1994,"Morse, Theodore S",Chautauqua,LAKESHORE,0,0,NO
1986,02/19/1987,Dan Gernatt Farms,Erie,NORTH COLLINS,0,0,YES
1993,03/31/1994,Schreiner Oil and Gas Inc.,Chautauqua,LAKESHORE,0,0,NO
1995,03/27/1996,Seneca Resources Corporation,Erie,BRANT-EDEN,0,0,NO
1977,08/18/1994,Seis-Ex Geophysical Ltd,Chautauqua,LAKESHORE,0,0,INACTIVE
1988,03/13/1989,"Plants and Goodwin, Inc.",Allegany,RICHBURG,0,1,INACTIVE
1993,04/05/1994,"Envirogas, Inc.",Erie,BRANT-EDEN,0,0,
1993,02/22/1994,"Clark, Donald C",Wyoming,SILVER LAKE,0,0,YES
1996,03/07/1997,"Hogan Energy, Inc.",Allegany,CLARKSVILLE,10,0,NO
1991,03/24/1992,"Ardent Resources, Inc.",Yates,NORTH PENN YAN,0,0,INACTIVE
1991,03/06/1992,"Slater, Patricia A.",Erie,ALDEN-LANCASTER,0,0,INACTIVE
1986,04/13/1987,Walker Exploration & Production Corp.,Cattaraugus,GREAT VALLEY,0,0,INACTIVE
1999,04/07/2000,L. W. Resources,Chautauqua,LAKESHORE,0,0,INACTIVE
1983,03/26/1984,Cal Ban Corp.,Cattaraugus,FIVE MILE,17,0,NO
1992,03/26/1993,"Frey Well Drilling, Inc.",Erie,BUFFALO CREEK,0,0,INACTIVE
1992,04/27/1993,"Ivan Hall & Associates, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1981,06/06/1994,"Diblasi, Angelo V.",Erie,NORTH COLLINS,0,0,
1998,01/25/1999,"McBride, Kenneth I. & Jane B.",Livingston,SILVER LAKE,0,0,YES
1997,04/06/1998,"20 Bliss Street, Inc.",Erie,BRANT-EDEN,0,0,NO
1993,08/02/1994,"Empire Exploration, Inc.",Erie,LAKEVIEW,0,0,NO
1982,05/18/1994,National Fuel Gas Supply Corp.,Steuben,ADRIAN REEF,0,0,YES
1972,09/20/1994,Maple Oil Co.,Allegany,RICHBURG,7,2,NO
1999,03/01/2000,"Vandermark Exploration, Inc.",Steuben,,0,0,NO
1987,02/29/1988,Cabot Oil & Gas Corp.,Yates,NORTH PENN YAN,0,0,INACTIVE
1991,03/17/1992,Oxford Exploration Co.,Cattaraugus,PIGEON HILL,0,0,INACTIVE
1985,03/31/1986,Pennzoil Products Co.,Cattaraugus,CHIPMUNK,323,26,NO
1992,03/25/1993,"East Resources, Inc.",Steuben,UNNAMED,0,0,
1978,11/20/1997,Pennzoil Products Co.,Cattaraugus,BRADFORD,0,0,
1988,03/24/1989,Gastec Energy Corp.,Erie,NORTH COLLINS,0,0,NO
1992,04/06/1993,"Empire Exploration, Inc.",Cattaraugus,LAKESHORE,0,0,NO
1984,06/05/1985,"Sheshunoff, Alex",Wyoming,CHAFFEE-ARCADE,0,0,NO
1980,06/14/1994,M & W Oil Co.,Cattaraugus,BRADFORD,5,0,NO
1985,02/12/1986,Frewsburg Central School District,Chautauqua,LAKESHORE,0,0,YES
1993,03/24/1994,"J M Resources, Inc.",Chautauqua,LAKESHORE,0,0,NO
1970,09/28/1994,"Ebenezer Oil Co., Inc.",Allegany,BEECH HILL-INDEPENDENCE,5,11,NO
1995,02/22/1996,"Bromley, Norman E.",Erie,BRANT-EDEN,0,0,YES
1995,02/09/1996,Potter & Childs,Allegany,BEECH HILL-INDEPENDENCE,3,0,NO
1999,04/07/2000,L. W. Resources,Chautauqua,LAKESHORE,0,0,YES
1999,04/06/2000,Belden & Blake Corporation,Erie,LAKEVIEW,0,0,NO
1996,03/26/1997,Seneca Resources Corporation,Chautauqua,LAKESHORE,0,0,NO
1994,03/17/1995,"Woods, Ernest Thomas",Cattaraugus,BRADFORD,2,0,NO
1999,04/07/2000,"Nornew, Inc.",Chautauqua,LAKESHORE,0,0,NO
1992,04/05/1993,Symbol Oil Corp.,Genesee,ALDEN-LANCASTER,0,0,NO
1987,04/22/1988,"Crossley, Robert L",Chautauqua,MUD CREEK,0,0,YES
1983,05/22/1984,"Thomas, Peter & Judith",Ontario,VINCENT,0,0,YES
1986,03/18/1987,"Empire Exploration, Inc.",Genesee,BETHANY,0,0,NO
1995,04/01/1996,"Southwell, Russell  W",Chautauqua,BUSTI,86,1,NO
1976,08/22/1994,"Reynolds, James W",Allegany,RICHBURG,2,1,NO
1998,02/24/1999,"Foss, Arthur & Ann",Genesee,HURON CREEK,0,0,YES
1996,04/08/1997,"OI. Auburn, Inc.",Cayuga,WEST AUBURN,0,0,NO
1985,01/15/1986,"Gomez, John",Allegany,RICHBURG,1,0,NO
1992,08/23/1993,"Lenape Resources Corp., The",Chautauqua,NORTH HARMONY,0,0,INACTIVE
1993,01/13/1994,"Mulhollan, Edwin",Erie,ORCHARD PARK-HAMBURG,0,0,YES
1986,03/10/1987,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,0,0,YES
1993,04/05/1994,Estate of  Richard G Smith,Allegany,RICHBURG,2,4,
1988,03/13/1989,Cabot Oil & Gas Corp.,Yates,SOUTH PENN YAN,0,0,INACTIVE
1985,03/26/1986,U S Energy Development Corp.,Erie,SARDINIA,0,0,NO
1994,04/07/1995,Belden & Blake Corporation,Chautauqua,GERRY-CHARLOTTE,1,0,NO
1985,04/08/1986,"Kayak Gas & Oil Co.,  Inc.",Erie,LAKEVIEW,0,0,NO
1997,03/31/1998,New York Gas & Oil Drilling Co,Chautauqua,LAKESHORE,0,0,NO
1993,07/07/1994,"Stephan, Phillip D.",Cattaraugus,BRADFORD,56,0,NO
1992,04/08/1993,Big Tree Energy Partners,Livingston,SILVER LAKE,0,0,NO
1969,10/04/1994,"Duchscherer, William J.",Cayuga,BLUE TAIL ROOSTER,0,0,INACTIVE
1970,09/28/1994,"D.W. Franchot & Co., Inc.",Allegany,,25,4,NO
1984,04/12/1985,"Energy Oil, Inc.",Erie,ORCHARD PARK-HAMBURG,0,0,NO
1992,03/29/1993,"Smith, Wayne P.",Allegany,FARMERSVILLE,0,0,INACTIVE
1997,03/19/1998,"Dunkirk, City School District",Chautauqua,LAKESHORE,0,0,YES
1998,05/10/1999,"Eclipse Energy Company, LLC",Erie,NORTH COLLINS,0,0,NO
